deal_id,category,subcategory,geo,title,description,fine_print,num_options,option_names,price,value,discount_pct,merchant_name,image_quality_score,days_live,weekly_udvs_w1,weekly_orders_w1,weekly_udvs_w2,weekly_orders_w2,weekly_udvs_w3,weekly_orders_w3,weekly_udvs_w4,weekly_orders_w4,weekly_udvs_w5,weekly_orders_w5,weekly_udvs_w6,weekly_orders_w6,weekly_udvs_w7,weekly_orders_w7,weekly_udvs_w8,weekly_orders_w8,cvr,aov,refund_rate
3ee56184-254e-4123-9c16-c890cd236fb4,Retail,Fashion,Miami,Wireless Bluetooth Earbuds w/ Charging Case,"What's Included: Your order includes everything listed in the product description — no additional purchases required. Each item is manufactured to strict quality standards with durable materials built to last. Detailed care instructions included in the box. Why You Should Grab This Offer: We've sold over 10,000 units of this product and maintain a 4.5-star average rating. Customer favorites include the build quality, packaging, and fast shipping. Perfect as a treat for yourself or as a thoughtful gift for someone special. We stand behind every product with a 1-year manufacturer warranty. Good to Know: Ships from our US-based warehouse. Standard shipping takes 3-5 business days. Express shipping available at checkout for an additional fee. Contact our customer service team for any questions — average response time under 4 hours.",Gratuity not included; No refunds after redemption; 48-hour cancellation policy; Limit 1 per person,1,Curated Collection,21,54,0.6111,Sage Boutique,3,109,1144,45,455,17,1349,67,1311,52,1196,58,1077,39,758,44,1298,57,0.044131,23.84,0.1031
a1eb14b8-1f8f-493e-865e-9762c4fffe0d,Health & Fitness,Chiropractic,Boston,10 or 20 Yoga Classes w/ Mat Rental at Pinnacle Fitness Studio,"What We Offer: This package includes an initial assessment with a certified professional who will review your health history, discuss your goals, and create a personalized treatment or training plan. All sessions are one-on-one in a modern, fully equipped facility. Equipment is sanitized between each client. Why You Should Grab This Offer: Our practitioners hold nationally recognized certifications and undergo continuing education annually. We take a data-driven approach — your progress is tracked session to session, with adjustments made based on measurable outcomes, not guesswork. Over 85% of our clients report noticeable improvement within the first month. Good to Know: Flexible scheduling with morning, afternoon, and evening slots available. Located in Boston with free on-site parking. Insurance not accepted — all pricing is transparent and upfront with no hidden fees.",Limit 1 per person; Limit 1 per household; Photo ID required; Must be 18+; Excludes weekends & public holidays; Valid at Boston location only; Not valid on holidays; No cash value; Expires 90 days from purchase,3,"Option 1, Option 2, Option 3",147,217,0.3226,Pinnacle Fitness Studio,2,57,1503,76,1180,68,2481,139,2706,176,2342,123,1757,96,1471,66,1782,72,0.053607,199.88,0.0483
a0e232c0-a234-4884-a691-b81440632630,Beauty & Spas,Nails,Miami,Enjoy a Fantastic Beauty Package at Luxe Aesthetics,"Save on this top-rated experience in Miami. Whether you're a local or just visiting, this deal offers real value. Simple redemption — just show your voucher. See fine print for full details.",Cannot be combined with other offers; Expires 90 days from purchase; Subject to availability; Excludes alcohol; Valid Mon-Fri only,1,Complete Transformation,20,46,0.5652,Luxe Aesthetics,1,70,1467,42,1292,18,1192,28,1077,24,2268,52,1199,17,1225,31,1766,42,0.022114,17.05,0.0794
e2141fb1-087a-4a4c-9aed-63858cb9ba43,Travel,Resorts,San Francisco,A Wonderful Retreat at Lakeside Inn,An opportunity to enjoy premium service at a fraction of the regular cost. Our customers love the convenience and value of this deal. Valid for the options listed. See fine print for scheduling and restrictions.,Valid for dine-in only; Valid at San Francisco location only,1,Basic,87,124,0.2984,Lakeside Inn,2,44,3269,89,2039,30,2276,55,2680,66,3465,101,2281,46,2795,59,3048,67,0.023475,88.29,0.0661
ef22a435-684d-4b45-a66e-d1b001a0c780,Retail,Electronics,Dallas,12-Piece Gourmet Chocolate Box w/ Gift Wrapping,What's Included: Product ships within 2-3 business days via USPS or UPS with tracking number provided via email. Each item is quality-inspected before shipping and arrives in protective packaging. 30-day hassle-free returns accepted with original packaging — we'll provide a prepaid return label. Why You Should Grab This Offer: This product has been one of our top sellers with over 500 five-star reviews. Made with premium materials designed for daily use. Makes an excellent gift — arrives in presentation-ready packaging with the option to include a personalized gift note at checkout. Good to Know: Available in multiple sizes and colors — select your preferred option at checkout. Ships to all 50 US states. International shipping available for an additional fee. Bulk orders of 5+ units receive an automatic 10% discount.,No cash value; Subject to availability; Must present voucher on arrival; Valid Mon-Fri only,1,Curated Collection,30,71,0.5775,Indie Shop,3,75,1754,57,1870,64,2964,109,3092,114,1641,80,3265,135,1675,91,2414,124,0.041446,40.29,0.0545
d870946d-263b-44b2-ae51-020a2faec13c,Automotive,Tires,Barcelona,Amazing Auto Service at MasterMech Motor Works,A great way to try something new without breaking the bank. This deal has been popular with Groupon customers. Limited quantities available. Valid only for the option purchased. See fine print for all terms.,Must redeem within 30 days; No refunds after redemption; Gratuity not included; Limit 1 per household; Limit 1 per person; 48-hour cancellation policy,2,"Quick Service, Bumper-to-Bumper Overhaul",70,145,0.5172,MasterMech Motor Works,4,96,3653,195,2946,137,4234,195,3153,151,2441,122,3630,151,2251,87,2953,86,0.044495,101.4,0.0754
c498e13f-a129-4c0b-a5c3-7c62d7ff0a32,Travel,Getaways,Los Angeles,2-Night City Break w/ Breakfast & Attraction Passes at Crest Suites,"What We Offer: An all-inclusive getaway that covers accommodation, meals, and select activities. The property is situated in a scenic location with easy access to local attractions, hiking trails, or beach — depending on the destination. Each room is individually appointed with modern amenities including smart TV, high-speed Wi-Fi, and luxury bathroom products. Why You Should Grab This Offer: This deal includes extras that would cost significantly more if booked separately. The property maintains a 4.5-star guest rating and is known for going above and beyond — from welcome drinks at check-in to personalized restaurant recommendations from the concierge. Ideal for couples, small families, or anyone who needs a proper break. Good to Know: Valid for the dates and room type specified in your option. Upgrades available at check-in (subject to availability). Airport transfer can be arranged for an additional fee. Resort fee included — no surprise charges.",Not valid Dec 24-Jan 2; No cash value; Expires 90 days from purchase; New customers only,2,"Option 1, Option 2",92,245,0.6245,Crest Suites,4,96,1241,89,1054,75,1201,109,1501,135,1629,113,980,81,1285,135,799,72,0.083488,87.71,0.0511
15a7399c-32d6-42c4-abf8-861af480e85e,Home Services,HVAC,Madrid,Best Home Care in Madrid at ProClean Cleaning Co.,An opportunity to enjoy premium service at a fraction of the regular cost. Our customers love the convenience and value of this deal. Valid for the options listed. See fine print for scheduling and restrictions.,Merchant is solely responsible for care; Excludes alcohol; Promotional value expires 120 days after purchase; Must redeem within 30 days,1,Basic,254,348,0.2701,ProClean Cleaning Co.,4,93,2284,85,1659,59,1508,45,2575,99,2817,87,1819,52,1554,63,1891,94,0.036258,229.96,0.0564
acf6892e-7cc5-47dd-8ef3-0a89c991427b,Automotive,Oil Change,Dallas,Keep Your Car Running Great at QuickLube Auto Care,"Looking for something special? This deal has you covered. Great for individuals, couples, or groups. Flexible scheduling available. Check the fine print for full terms and restrictions. Voucher must be presented on arrival.",Expires 90 days from purchase; Excludes alcohol; Valid Mon-Fri only; Appointment required; Cannot be combined with other offers; No refunds after redemption; No cash value; Gratuity not included,3,"Small, Medium, Large",63,142,0.5563,QuickLube Auto Care,3,69,1444,22,1288,28,1358,29,2006,39,1937,44,2163,43,1904,32,1895,36,0.019507,58.68,0.1202
ae1d0430-088d-4230-8adc-4a61dec10a90,Health & Fitness,Dental,London,Boost Your Health w/ Fantastic Services at Nova Family Dentistry,"Treat yourself or someone special to this offer. Whether it's a birthday, anniversary, or just a Tuesday — you deserve something nice. Great quality at an unbeatable price. Restrictions may apply — see fine print for full details.",Must redeem within 30 days; Valid at London location only,2,"1 Session, 3 Sessions",45,103,0.5631,Nova Family Dentistry,2,46,2816,52,3035,75,2877,45,2698,49,3108,47,2062,43,2338,43,2817,60,0.019034,39.09,0.0151
57dbf5bc-aa1d-400b-8b32-bcbc4c5ce5b0,Travel,Getaways,Birmingham,Your Dream Getaway at Grand Inn,Highly rated by Groupon customers in Birmingham. Easy online booking with instant confirmation. Satisfaction guaranteed or your money back. This deal won't last long — availability is limited.,Expires 90 days from purchase; Must present voucher on arrival; Valid for dine-in only; Subject to availability,4,"Option 1, Option 2, Option 3, Option 4",106,185,0.427,Grand Inn,1,40,2280,29,1798,24,1980,29,2614,30,1496,20,2216,34,1571,24,1467,19,0.013552,93.2,0.0438
806452e9-6449-44d6-b425-535d0b5bfa63,Automotive,Detailing,Barcelona,Keep Your Car Running Great at AutoShine Tire & Auto,"Treat yourself or someone special to this offer. Whether it's a birthday, anniversary, or just a Tuesday — you deserve something nice. Great quality at an unbeatable price. Restrictions may apply — see fine print for full details.",Valid Mon-Fri only; No refunds after redemption; Must redeem within 30 days; Excludes alcohol; Must be 18+,3,"Express Service, Full Detail, Showroom Finish",71,108,0.3426,AutoShine Tire & Auto,5,11,1856,73,2840,115,2787,98,4280,162,3739,103,2965,103,2668,95,3650,106,0.034497,91.13,0.0401
d176bb19-9d9e-4a4b-a201-0c273477d3af,Home Services,HVAC,Denver,Fantastic Professional Service at EcoShield Pros,An opportunity to enjoy premium service at a fraction of the regular cost. Our customers love the convenience and value of this deal. Valid for the options listed. See fine print for scheduling and restrictions.,Must be 18+; Valid Mon-Fri only; Cannot be combined with other offers,4,"Single Room, Multi-Room Package, Complete Home Overhaul",119,312,0.6186,EcoShield Pros,2,19,971,17,1002,16,1205,18,1182,13,865,22,838,12,858,15,676,15,0.016849,142.18,0.0493
b09f2b9d-f5ae-4891-a6e5-575bb73f9f2c,Automotive,Detailing,Manchester,AC Recharge & System Check at MotorCraft Car Wash & Detail,"What Is Included: Up to five quarts of quality oil (synthetic blend or full synthetic depending on option purchased), standard oil filter, lubrication of chassis components per manufacturer specs, and a complimentary multi-point maintenance check. Our certified technicians perform an inspection covering fluid levels, tire pressure, battery test, wiper blades, headlights and taillights, air filter, and antifreeze/coolant levels. What Is Not Included: Extra quarts beyond five are available for an additional fee at time of service. Premium or canister filters available for purchase. European oil types not included. Why You Should Grab This Offer: Our ASE-certified technicians complete over 270 hours of professional training. No appointment needed — stay-in-your-car service completed in approximately 15-20 minutes. Contactless payment available. Good to Know: Valid at participating locations. Digital inspection report emailed after service. All work backed by a service guarantee.",48-hour cancellation policy; Gratuity not included; Valid Mon-Fri only; Limit 1 per household,2,"Quick Service, Bumper-to-Bumper Overhaul",71,138,0.4855,MotorCraft Car Wash & Detail,5,9,1780,145,1462,104,1508,155,1056,99,1512,93,1384,98,1668,139,1532,127,0.080659,86.97,0.0527
